གཏངས	4	76	ew	1277471858	5.9489676064162343e-08	0.9999524607040016	24.002785436616982
མཐེའ	4	76		1277471934	5.9489676064162343e-08	0.9999525201936776	24.002785436616982
བཟུམ	4	76		1277472010	5.9489676064162343e-08	0.9999525796833537	24.002785436616982
ཟློམ	4	76	ew	1277472086	5.9489676064162343e-08	0.9999526391730298	24.002785436616982
བཀྲད	4	76		1277472162	5.9489676064162343e-08	0.9999526986627059	24.002785436616982
སྲིའམ	5	76		1277472238	5.9489676064162343e-08	0.9999527581523819	24.002785436616982
པྲིས	4	74		1277472312	5.7924158273000175e-08	0.9999528160765402	24.041259584431618
སྣེམ	4	74		1277472386	5.7924158273000175e-08	0.9999528740006984	24.041259584431618
བལྡེག	5	74		1277472460	5.7924158273000175e-08	0.9999529319248567	24.041259584431618
བསྐྲུལ	6	74		1277472534	5.7924158273000175e-08	0.9999529898490149	24.041259584431618
འགྲད	4	74		1277472608	5.7924158273000175e-08	0.9999530477731732	24.041259584431618
ཧྲོམ	4	74		1277472682	5.7924158273000175e-08	0.9999531056973314	24.041259584431618
དགྲུག	5	74		1277472756	5.7924158273000175e-08	0.9999531636214897	24.041259584431618
ཉིགས	4	74		1277472830	5.7924158273000175e-08	0.9999532215456479	24.041259584431618
གདོམས	5	74		1277472904	5.7924158273000175e-08	0.9999532794698062	24.041259584431618
འཚེལ	4	74		1277472978	5.7924158273000175e-08	0.9999533373939644	24.041259584431618
རྒྱུསས	6	74	ew	1277473052	5.7924158273000175e-08	0.9999533953181227	24.041259584431618
སྣའ	3	74	ew	1277473126	5.7924158273000175e-08	0.9999534532422809	24.041259584431618
མཁེན	4	74		1277473200	5.7924158273000175e-08	0.9999535111664392	24.041259584431618
ཕྱུབ	4	74		1277473274	5.7924158273000175e-08	0.9999535690905974	24.041259584431618
ཁྲའུ	4	74	ew	1277473348	5.7924158273000175e-08	0.9999536270147557	24.041259584431618
བསོང	4	74		1277473422	5.7924158273000175e-08	0.9999536849389139	24.041259584431618
དགྱིད	5	74		1277473496	5.7924158273000175e-08	0.9999537428630721	24.041259584431618
ཐོནད	4	74		1277473570	5.7924158273000175e-08	0.9999538007872304	24.041259584431618
འཁྱངས	5	74	ew	1277473644	5.7924158273000175e-08	0.9999538587113886	24.041259584431618
རྙོད	4	74		1277473718	5.7924158273000175e-08	0.9999539166355469	24.041259584431618
བརྩེམས	6	74		1277473792	5.7924158273000175e-08	0.9999539745597051	24.041259584431618
སླིང	4	74		1277473866	5.7924158273000175e-08	0.9999540324838634	24.041259584431618
དྲིབ	4	74		1277473940	5.7924158273000175e-08	0.9999540904080216	24.041259584431618
བསྡང	4	74		1277474014	5.7924158273000175e-08	0.9999541483321799	24.041259584431618
ཕྲེག	4	74		1277474088	5.7924158273000175e-08	0.9999542062563381	24.041259584431618
བཻཌཱུ	5	74	sk	1277474162	5.7924158273000175e-08	0.9999542641804964	24.041259584431618
བཟུག	4	74	ew	1277474236	5.7924158273000175e-08	0.9999543221046546	24.041259584431618
ལྗིར	4	74	ew	1277474310	5.7924158273000175e-08	0.9999543800288129	24.041259584431618
སྟིད	4	74		1277474384	5.7924158273000175e-08	0.9999544379529711	24.041259584431618
བཙི	3	72	ew	1277474456	5.635864048183801e-08	0.9999544943116117	24.080787948618255
འཆེག	4	72		1277474528	5.635864048183801e-08	0.9999545506702522	24.080787948618255
ཅུའ	3	72		1277474600	5.635864048183801e-08	0.9999546070288927	24.080787948618255
འགྲུམས	6	72		1277474672	5.635864048183801e-08	0.9999546633875332	24.080787948618255
བཏུར	4	72		1277474744	5.635864048183801e-08	0.9999547197461738	24.080787948618255
བརྡུབས	6	72	ew	1277474816	5.635864048183801e-08	0.9999547761048143	24.080787948618255
ཀོགས	4	72		1277474888	5.635864048183801e-08	0.9999548324634548	24.080787948618255
ཕེཊ	3	72		1277474960	5.635864048183801e-08	0.9999548888220954	24.080787948618255
འཛེངས	5	72		1277475032	5.635864048183801e-08	0.9999549451807359	24.080787948618255
ཀྲུགས	5	72		1277475104	5.635864048183801e-08	0.9999550015393764	24.080787948618255
གཏིམ	4	72		1277475176	5.635864048183801e-08	0.999955057898017	24.080787948618255
བརྩེང	5	72		1277475248	5.635864048183801e-08	0.9999551142566575	24.080787948618255
བཀམ	3	72		1277475320	5.635864048183801e-08	0.999955170615298	24.080787948618255
འགྲེལད	6	72		1277475392	5.635864048183801e-08	0.9999552269739386	24.080787948618255
ཞེསོ	4	72	ab	1277475464	5.635864048183801e-08	0.9999552833325791	24.080787948618255
ལེནད	4	72		1277475536	5.635864048183801e-08	0.9999553396912196	24.080787948618255
འཆབས	4	72		1277475608	5.635864048183801e-08	0.9999553960498602	24.080787948618255
གློལ	4	72		1277475680	5.635864048183801e-08	0.9999554524085007	24.080787948618255
བཏིབས	5	72		1277475752	5.635864048183801e-08	0.9999555087671412	24.080787948618255
དམབ	3	72	ew	1277475824	5.635864048183801e-08	0.9999555651257818	24.080787948618255
བརྩག	4	72		1277475896	5.635864048183801e-08	0.9999556214844223	24.080787948618255
བསྣོད	5	72		1277475968	5.635864048183801e-08	0.9999556778430628	24.080787948618255
འཁྲུམ	5	72		1277476040	5.635864048183801e-08	0.9999557342017034	24.080787948618255
ཐཊ	2	72	ew	1277476112	5.635864048183801e-08	0.9999557905603439	24.080787948618255
སྡས	3	72		1277476184	5.635864048183801e-08	0.9999558469189844	24.080787948618255
དིངས	4	72		1277476256	5.635864048183801e-08	0.999955903277625	24.080787948618255
རྣའ	3	72	ew	1277476328	5.635864048183801e-08	0.9999559596362655	24.080787948618255
པུགས	4	72		1277476400	5.635864048183801e-08	0.999956015994906	24.080787948618255
མཛོམ	4	72		1277476472	5.635864048183801e-08	0.9999560723535466	24.080787948618255
བརྟོ	4	72	ew	1277476544	5.635864048183801e-08	0.9999561287121871	24.080787948618255
རྩོར	4	72	ew	1277476616	5.635864048183801e-08	0.9999561850708276	24.080787948618255
བརྗོན	5	72		1277476688	5.635864048183801e-08	0.9999562414294682	24.080787948618255
རྒོའི	5	72		1277476760	5.635864048183801e-08	0.9999562977881087	24.080787948618255
སློའི	5	72	ew	1277476832	5.635864048183801e-08	0.9999563541467492	24.080787948618255
ཧཱུང	4	72	sk	1277476904	5.635864048183801e-08	0.9999564105053897	24.080787948618255
ཨུགས	4	72	ew	1277476976	5.635864048183801e-08	0.9999564668640303	24.080787948618255
དབྱམ	4	70		1277477046	5.479312269067584e-08	0.999956521657153	24.121429933115603
གཤིད	4	70	ew	1277477116	5.479312269067584e-08	0.9999565764502757	24.121429933115603
བེགས	4	70		1277477186	5.479312269067584e-08	0.9999566312433984	24.121429933115603
མྱད	3	70		1277477256	5.479312269067584e-08	0.9999566860365211	24.121429933115603
སྒུད	4	70		1277477326	5.479312269067584e-08	0.9999567408296438	24.121429933115603
ཉོགས	4	70		1277477396	5.479312269067584e-08	0.9999567956227665	24.121429933115603
ཤིབས	4	70		1277477466	5.479312269067584e-08	0.9999568504158892	24.121429933115603
གཤེའོ	5	70		1277477536	5.479312269067584e-08	0.9999569052090119	24.121429933115603
གཉོང	4	70		1277477606	5.479312269067584e-08	0.9999569600021346	24.121429933115603
བཟག	3	70		1277477676	5.479312269067584e-08	0.9999570147952573	24.121429933115603
རུགས	4	70		1277477746	5.479312269067584e-08	0.99995706958838	24.121429933115603
སྒིག	4	70	ew	1277477816	5.479312269067584e-08	0.9999571243815027	24.121429933115603
འགྱུབ	5	70		1277477886	5.479312269067584e-08	0.9999571791746255	24.121429933115603
གཉུ	3	70		1277477956	5.479312269067584e-08	0.9999572339677482	24.121429933115603
དཔྱིལ	5	70		1277478026	5.479312269067584e-08	0.9999572887608709	24.121429933115603
བཙོར	4	70		1277478096	5.479312269067584e-08	0.9999573435539936	24.121429933115603
དཀོང	4	70		1277478166	5.479312269067584e-08	0.9999573983471163	24.121429933115603
བརྟམ	4	70		1277478236	5.479312269067584e-08	0.999957453140239	24.121429933115603
བསྟལ	4	70		1277478306	5.479312269067584e-08	0.9999575079333617	24.121429933115603
ནེག	3	70	ew	1277478376	5.479312269067584e-08	0.9999575627264844	24.121429933115603
གཙས	3	70		1277478446	5.479312269067584e-08	0.9999576175196071	24.121429933115603
རྩིམ	4	70	ew	1277478516	5.479312269067584e-08	0.9999576723127298	24.121429933115603
རྡེའི	5	70	ew	1277478586	5.479312269067584e-08	0.9999577271058525	24.121429933115603
ལེངས	4	70		1277478656	5.479312269067584e-08	0.9999577818989752	24.121429933115603
མྱིའམ	5	68	ew	1277478724	5.322760489951368e-08	0.9999578351265801	24.16325010881023
བསྩང	4	68		1277478792	5.322760489951368e-08	0.999957888354185	24.16325010881023
པིབ	3	68		1277478860	5.322760489951368e-08	0.9999579415817899	24.16325010881023
བརྩངས	5	68		1277478928	5.322760489951368e-08	0.9999579948093947	24.16325010881023
བསྔཌ	4	68		1277478996	5.322760489951368e-08	0.9999580480369996	24.16325010881023
བགྱིང	5	68		1277479064	5.322760489951368e-08	0.9999581012646045	24.16325010881023
འཆེའོ	5	68		1277479132	5.322760489951368e-08	0.9999581544922094	24.16325010881023
དངམས	4	68		1277479200	5.322760489951368e-08	0.9999582077198143	24.16325010881023
འབྱོགས	6	68		1277479268	5.322760489951368e-08	0.9999582609474191	24.16325010881023
མཛུད	4	68		1277479336	5.322760489951368e-08	0.999958314175024	24.16325010881023
དབོའོ	5	68		1277479404	5.322760489951368e-08	0.9999583674026289	24.16325010881023
སྨེག	4	68		1277479472	5.322760489951368e-08	0.9999584206302338	24.16325010881023
ཀམས	3	68		1277479540	5.322760489951368e-08	0.9999584738578386	24.16325010881023
ཏྲིལ	4	68		1277479608	5.322760489951368e-08	0.9999585270854435	24.16325010881023
བཏུའོ	5	68		1277479676	5.322760489951368e-08	0.9999585803130484	24.16325010881023
དབོང	4	68		1277479744	5.322760489951368e-08	0.9999586335406533	24.16325010881023
བསྙུལ	5	68		1277479812	5.322760489951368e-08	0.9999586867682582	24.16325010881023
ཇིབས	4	68		1277479880	5.322760489951368e-08	0.999958739995863	24.16325010881023
བརྡག	4	68		1277479948	5.322760489951368e-08	0.9999587932234679	24.16325010881023
བསྡབ	4	68		1277480016	5.322760489951368e-08	0.9999588464510728	24.16325010881023
བསྩན	4	68		1277480084	5.322760489951368e-08	0.9999588996786777	24.16325010881023
གཞོཊ	4	68		1277480152	5.322760489951368e-08	0.9999589529062826	24.16325010881023
དཀྲལ	4	68		1277480220	5.322760489951368e-08	0.9999590061338874	24.16325010881023
ཤུའ	3	68		1277480288	5.322760489951368e-08	0.9999590593614923	24.16325010881023
བསྙུ	4	68		1277480356	5.322760489951368e-08	0.9999591125890972	24.16325010881023
དཀྱེ	4	68		1277480424	5.322760489951368e-08	0.9999591658167021	24.16325010881023
འགབས	4	68		1277480492	5.322760489951368e-08	0.999959219044307	24.16325010881023
གཅིམ	4	68	ew	1277480560	5.322760489951368e-08	0.9999592722719118	24.16325010881023
འཆིད	4	68		1277480628	5.322760489951368e-08	0.9999593254995167	24.16325010881023
བརྟར	4	68		1277480696	5.322760489951368e-08	0.9999593787271216	24.16325010881023
པེག	3	68		1277480764	5.322760489951368e-08	0.9999594319547265	24.16325010881023
དཔོས	4	68		1277480832	5.322760489951368e-08	0.9999594851823314	24.16325010881023
ཤརད	3	68		1277480900	5.322760489951368e-08	0.9999595384099362	24.16325010881023
སྣུག	4	68		1277480968	5.322760489951368e-08	0.9999595916375411	24.16325010881023
སྤུམ	4	68		1277481036	5.322760489951368e-08	0.999959644865146	24.16325010881023
སྭོན	4	68	sk	1277481104	5.322760489951368e-08	0.9999596980927509	24.16325010881023
ཨའང	3	68	ew	1277481172	5.322760489951368e-08	0.9999597513203557	24.16325010881023
སྨྱེན	5	66		1277481238	5.166208710835151e-08	0.9999598029824429	24.206318830702113
སྨྱི	4	66		1277481304	5.166208710835151e-08	0.9999598546445301	24.206318830702113
ནྱི	3	66	sk	1277481370	5.166208710835151e-08	0.9999599063066172	24.206318830702113
བཀོངས	5	66		1277481436	5.166208710835151e-08	0.9999599579687044	24.206318830702113
འཁྱེད	5	66		1277481502	5.166208710835151e-08	0.9999600096307916	24.206318830702113
འཆོམ	4	66		1277481568	5.166208710835151e-08	0.9999600612928787	24.206318830702113
རྣངས	4	66		1277481634	5.166208710835151e-08	0.9999601129549659	24.206318830702113
འབིབས	5	66		1277481700	5.166208710835151e-08	0.9999601646170531	24.206318830702113
འགུན	4	66		1277481766	5.166208710835151e-08	0.9999602162791402	24.206318830702113
ཀཱམ	3	66	sk	1277481832	5.166208710835151e-08	0.9999602679412274	24.206318830702113
པྲལ	3	66		1277481898	5.166208710835151e-08	0.9999603196033146	24.206318830702113
གྲེག	4	66		1277481964	5.166208710835151e-08	0.9999603712654017	24.206318830702113
རྒའོ	4	66		1277482030	5.166208710835151e-08	0.9999604229274889	24.206318830702113
གནུ	3	66		1277482096	5.166208710835151e-08	0.999960474589576	24.206318830702113
སྦྱིབས	6	66		1277482162	5.166208710835151e-08	0.9999605262516632	24.206318830702113
སྦུམ	4	66		1277482228	5.166208710835151e-08	0.9999605779137504	24.206318830702113
ཀྱུད	4	66		1277482294	5.166208710835151e-08	0.9999606295758375	24.206318830702113
དགོམ	4	66	ew	1277482360	5.166208710835151e-08	0.9999606812379247	24.206318830702113
གདུར	4	66		1277482426	5.166208710835151e-08	0.9999607329000119	24.206318830702113
སྨྲན	4	66		1277482492	5.166208710835151e-08	0.999960784562099	24.206318830702113
བཙོའོ	5	66		1277482558	5.166208710835151e-08	0.9999608362241862	24.206318830702113
དཀྱལ	4	66		1277482624	5.166208710835151e-08	0.9999608878862734	24.206318830702113
སླེག	4	66	ew	1277482690	5.166208710835151e-08	0.9999609395483605	24.206318830702113
བསྲུད	5	66		1277482756	5.166208710835151e-08	0.9999609912104477	24.206318830702113
ཀྲོགས	5	66	ew	1277482822	5.166208710835151e-08	0.9999610428725348	24.206318830702113
མགོང	4	66		1277482888	5.166208710835151e-08	0.999961094534622	24.206318830702113
མཐམ	3	66		1277482954	5.166208710835151e-08	0.9999611461967092	24.206318830702113
ནིབ	3	66		1277483020	5.166208710835151e-08	0.9999611978587963	24.206318830702113
འཕེད	4	66		1277483086	5.166208710835151e-08	0.9999612495208835	24.206318830702113
གཙིཊ	4	66		1277483152	5.166208710835151e-08	0.9999613011829707	24.206318830702113
ལྕེགས	5	66		1277483218	5.166208710835151e-08	0.9999613528450578	24.206318830702113
བསོའོ	5	66		1277483284	5.166208710835151e-08	0.999961404507145	24.206318830702113
བསྡིམ	5	66	ew	1277483350	5.166208710835151e-08	0.9999614561692322	24.206318830702113
